,finestep,counter,ascending,range_exponent,start,direction
9317,-22960,45.8,False,9,-24576,up
9318,-22944,44.2,False,9,-24576,up
9319,-22928,45.6,False,9,-24576,up
9320,-22912,45.2,False,9,-24576,up
9321,-22896,46.2,False,9,-24576,up
9322,-22880,46.0,False,9,-24576,up
9323,-22864,46.2,False,9,-24576,up
9324,-22848,45.2,False,9,-24576,up
9325,-22832,46.0,False,9,-24576,up
9326,-22816,46.2,False,9,-24576,up
9327,-22800,45.0,False,9,-24576,up
9328,-22784,45.4,False,9,-24576,up
9329,-22768,46.0,False,9,-24576,up
9330,-22752,45.0,False,9,-24576,up
9331,-22736,44.6,False,9,-24576,up
9332,-22720,45.4,False,9,-24576,up
9333,-22704,45.2,False,9,-24576,up
9334,-22688,44.6,False,9,-24576,up
9335,-22672,45.6,False,9,-24576,up
9336,-22656,45.2,False,9,-24576,up
9337,-22640,44.8,False,9,-24576,up
9338,-22624,45.4,False,9,-24576,up
9339,-22608,44.6,False,9,-24576,up
9340,-22592,45.2,False,9,-24576,up
9341,-22576,44.2,False,9,-24576,up
9342,-22560,45.4,False,9,-24576,up
9343,-22544,44.4,False,9,-24576,up
9344,-22528,46.0,False,9,-24576,up
9345,-22512,45.2,False,9,-24576,up
9346,-22496,45.8,False,9,-24576,up
9347,-22480,45.4,False,9,-24576,up
9348,-22464,45.8,False,9,-24576,up
9349,-22448,44.8,False,9,-24576,up
9350,-22432,45.4,False,9,-24576,up
9351,-22416,45.0,False,9,-24576,up
9352,-22400,44.6,False,9,-24576,up
9353,-22384,45.0,False,9,-24576,up
9354,-22368,44.6,False,9,-24576,up
9355,-22352,45.4,False,9,-24576,up
9356,-22336,45.0,False,9,-24576,up
9357,-22320,44.8,False,9,-24576,up
9358,-22304,44.6,False,9,-24576,up
9359,-22288,45.0,False,9,-24576,up
9360,-22272,44.4,False,9,-24576,up
9361,-22256,43.8,False,9,-24576,up
9362,-22240,45.6,False,9,-24576,up
9363,-22224,43.6,False,9,-24576,up
9364,-22208,44.6,False,9,-24576,up
9365,-22192,44.8,False,9,-24576,up
9366,-22176,45.0,False,9,-24576,up
9367,-22160,46.0,False,9,-24576,up
9368,-22144,44.8,False,9,-24576,up
9369,-22128,45.2,False,9,-24576,up
9370,-22112,44.4,False,9,-24576,up
9371,-22096,45.6,False,9,-24576,up
9372,-22080,44.8,False,9,-24576,up
9373,-22064,45.0,False,9,-24576,up
9374,-22048,44.2,False,9,-24576,up
9375,-22032,44.2,False,9,-24576,up
9376,-22016,44.8,False,9,-24576,up
9377,-22000,43.4,False,9,-24576,up
9378,-21984,43.8,False,9,-24576,up
9379,-21968,45.0,False,9,-24576,up
9380,-21952,43.4,False,9,-24576,up
9381,-21936,44.2,False,9,-24576,up
9382,-21920,43.6,False,9,-24576,up
9383,-21904,44.2,False,9,-24576,up
9384,-21888,44.0,False,9,-24576,up
9385,-21872,43.8,False,9,-24576,up
9386,-21856,43.2,False,9,-24576,up
9387,-21840,44.8,False,9,-24576,up
9388,-21824,43.8,False,9,-24576,up
9389,-21808,45.2,False,9,-24576,up
9390,-21792,45.0,False,9,-24576,up
9391,-21776,43.4,False,9,-24576,up
9392,-21760,43.8,False,9,-24576,up
9393,-21744,44.4,False,9,-24576,up
9394,-21728,43.6,False,9,-24576,up
9395,-21712,43.8,False,9,-24576,up
9396,-21696,44.8,False,9,-24576,up
9397,-21680,43.8,False,9,-24576,up
9398,-21664,43.2,False,9,-24576,up
9399,-21648,44.4,False,9,-24576,up
9400,-21632,43.4,False,9,-24576,up
9401,-21616,44.0,False,9,-24576,up
9402,-21600,44.0,False,9,-24576,up
9403,-21584,43.8,False,9,-24576,up
9404,-21568,44.0,False,9,-24576,up
9405,-21552,43.2,False,9,-24576,up
9406,-21536,43.2,False,9,-24576,up
9407,-21520,44.0,False,9,-24576,up
9408,-21504,44.2,False,9,-24576,up
9409,-21488,42.6,False,9,-24576,up
9410,-21472,44.4,False,9,-24576,up
9411,-21456,42.6,False,9,-24576,up
9412,-21440,43.0,False,9,-24576,up
9413,-21424,43.6,False,9,-24576,up
9414,-21408,44.2,False,9,-24576,up
9415,-21392,42.8,False,9,-24576,up
9416,-21376,42.8,False,9,-24576,up
9417,-21360,43.2,False,9,-24576,up
9418,-21344,42.8,False,9,-24576,up
9419,-21328,43.6,False,9,-24576,up
9420,-21312,43.4,False,9,-24576,up
9421,-21296,42.8,False,9,-24576,up
9422,-21280,43.0,False,9,-24576,up
9423,-21264,42.8,False,9,-24576,up
9424,-21248,42.4,False,9,-24576,up
9425,-21232,42.8,False,9,-24576,up
9426,-21216,43.0,False,9,-24576,up
9427,-21200,43.0,False,9,-24576,up
9428,-21184,42.4,False,9,-24576,up
9429,-21168,42.6,False,9,-24576,up
9430,-21152,42.4,False,9,-24576,up
9431,-21136,42.4,False,9,-24576,up
9432,-21120,41.4,False,9,-24576,up
9433,-21104,42.8,False,9,-24576,up
9434,-21088,41.6,False,9,-24576,up
9435,-21072,43.6,False,9,-24576,up
9436,-21056,43.2,False,9,-24576,up
9437,-21040,42.2,False,9,-24576,up
9438,-21024,43.0,False,9,-24576,up
9439,-21008,42.0,False,9,-24576,up
9440,-20992,42.0,False,9,-24576,up
9441,-20976,42.2,False,9,-24576,up
9442,-20960,43.0,False,9,-24576,up
9443,-20944,42.4,False,9,-24576,up
9444,-20928,42.6,False,9,-24576,up
9445,-20912,42.4,False,9,-24576,up
9446,-20896,43.0,False,9,-24576,up
9447,-20880,41.8,False,9,-24576,up
9448,-20864,42.8,False,9,-24576,up
9449,-20848,43.2,False,9,-24576,up
9450,-20832,42.6,False,9,-24576,up
9451,-20816,42.0,False,9,-24576,up
9452,-20800,42.4,False,9,-24576,up
9453,-20784,42.4,False,9,-24576,up
9454,-20768,42.0,False,9,-24576,up
9455,-20752,42.4,False,9,-24576,up
9456,-20736,42.4,False,9,-24576,up
9457,-20720,42.4,False,9,-24576,up
9458,-20704,42.8,False,9,-24576,up
9459,-20688,42.4,False,9,-24576,up
9460,-20672,40.8,False,9,-24576,up
9461,-20656,42.4,False,9,-24576,up
9462,-20640,42.8,False,9,-24576,up
9463,-20624,42.6,False,9,-24576,up
9464,-20608,42.0,False,9,-24576,up
9465,-20592,42.0,False,9,-24576,up
9466,-20576,42.0,False,9,-24576,up
9467,-20560,42.4,False,9,-24576,up
9468,-20544,41.8,False,9,-24576,up
9469,-20528,42.0,False,9,-24576,up
9470,-20512,41.6,False,9,-24576,up
9471,-20496,41.8,False,9,-24576,up
9472,-20480,42.2,False,9,-24576,up
9473,-20464,41.4,False,9,-24576,up
9474,-20448,41.8,False,9,-24576,up
9475,-20432,41.0,False,9,-24576,up
9476,-20416,42.4,False,9,-24576,up
9477,-20400,41.4,False,9,-24576,up
9478,-20384,41.8,False,9,-24576,up
9479,-20368,41.6,False,9,-24576,up
9480,-20352,42.2,False,9,-24576,up
9481,-20336,41.2,False,9,-24576,up
9482,-20320,41.4,False,9,-24576,up
9483,-20304,42.0,False,9,-24576,up
9484,-20288,41.4,False,9,-24576,up
9485,-20272,40.6,False,9,-24576,up
9486,-20256,41.4,False,9,-24576,up
9487,-20240,40.6,False,9,-24576,up
9488,-20224,40.0,False,9,-24576,up
9489,-20208,41.8,False,9,-24576,up
9490,-20192,42.0,False,9,-24576,up
9491,-20176,41.8,False,9,-24576,up
9492,-20160,41.4,False,9,-24576,up
9493,-20144,41.4,False,9,-24576,up
9494,-20128,39.8,False,9,-24576,up
9495,-20112,41.2,False,9,-24576,up
9496,-20096,41.8,False,9,-24576,up
9497,-20080,41.2,False,9,-24576,up
9498,-20064,41.2,False,9,-24576,up
9499,-20048,40.8,False,9,-24576,up
9500,-20032,41.0,False,9,-24576,up
9501,-20016,41.8,False,9,-24576,up
9502,-20000,40.8,False,9,-24576,up
9503,-19984,40.6,False,9,-24576,up
9504,-19968,41.2,False,9,-24576,up
9505,-19952,41.2,False,9,-24576,up
9506,-19936,40.6,False,9,-24576,up
9507,-19920,41.2,False,9,-24576,up
9508,-19904,42.0,False,9,-24576,up
9509,-19888,39.4,False,9,-24576,up
9510,-19872,40.6,False,9,-24576,up
9511,-19856,40.0,False,9,-24576,up
9512,-19840,41.6,False,9,-24576,up
9513,-19824,41.4,False,9,-24576,up
9514,-19808,40.2,False,9,-24576,up
9515,-19792,40.6,False,9,-24576,up
9516,-19776,40.6,False,9,-24576,up
9517,-19760,40.4,False,9,-24576,up
9518,-19744,41.2,False,9,-24576,up
9519,-19728,40.6,False,9,-24576,up
9520,-19712,40.4,False,9,-24576,up
9521,-19696,41.0,False,9,-24576,up
9522,-19680,39.2,False,9,-24576,up
9523,-19664,40.4,False,9,-24576,up
9524,-19648,39.8,False,9,-24576,up
9525,-19632,41.0,False,9,-24576,up
9526,-19616,40.4,False,9,-24576,up
9527,-19600,40.2,False,9,-24576,up
9528,-19584,39.8,False,9,-24576,up
9529,-19568,40.4,False,9,-24576,up
9530,-19552,40.2,False,9,-24576,up
9531,-19536,40.2,False,9,-24576,up
9532,-19520,40.6,False,9,-24576,up
9533,-19504,40.6,False,9,-24576,up
9534,-19488,40.2,False,9,-24576,up
9535,-19472,40.0,False,9,-24576,up
9536,-19456,41.2,False,9,-24576,up
9537,-19440,39.0,False,9,-24576,up
9538,-19424,40.4,False,9,-24576,up
9539,-19408,40.2,False,9,-24576,up
9540,-19392,40.0,False,9,-24576,up
9541,-19376,39.0,False,9,-24576,up
9542,-19360,41.0,False,9,-24576,up
9543,-19344,40.4,False,9,-24576,up
9544,-19328,39.0,False,9,-24576,up
9545,-19312,39.6,False,9,-24576,up
9546,-19296,39.8,False,9,-24576,up
9547,-19280,40.6,False,9,-24576,up
9548,-19264,38.8,False,9,-24576,up
9549,-19248,39.6,False,9,-24576,up
9550,-19232,40.0,False,9,-24576,up
9551,-19216,40.8,False,9,-24576,up
9552,-19200,39.4,False,9,-24576,up
9553,-19184,39.8,False,9,-24576,up
9554,-19168,39.4,False,9,-24576,up
9555,-19152,39.4,False,9,-24576,up
9556,-19136,40.0,False,9,-24576,up
9557,-19120,38.0,False,9,-24576,up
9558,-19104,39.8,False,9,-24576,up
9559,-19088,38.8,False,9,-24576,up
9560,-19072,39.4,False,9,-24576,up
9561,-19056,40.8,False,9,-24576,up
9562,-19040,39.2,False,9,-24576,up
9563,-19024,39.6,False,9,-24576,up
9564,-19008,39.8,False,9,-24576,up
9565,-18992,39.8,False,9,-24576,up
9566,-18976,39.2,False,9,-24576,up
9567,-18960,39.4,False,9,-24576,up
9568,-18944,38.8,False,9,-24576,up
9569,-18928,39.2,False,9,-24576,up
9570,-18912,38.8,False,9,-24576,up
9571,-18896,38.4,False,9,-24576,up
9572,-18880,38.6,False,9,-24576,up
9573,-18864,38.8,False,9,-24576,up
9574,-18848,39.2,False,9,-24576,up
9575,-18832,38.2,False,9,-24576,up
9576,-18816,38.4,False,9,-24576,up
9577,-18800,38.8,False,9,-24576,up
9578,-18784,39.2,False,9,-24576,up
9579,-18768,38.6,False,9,-24576,up
9580,-18752,39.6,False,9,-24576,up
9581,-18736,39.2,False,9,-24576,up
9582,-18720,38.0,False,9,-24576,up
9583,-18704,38.8,False,9,-24576,up
9584,-18688,39.0,False,9,-24576,up
9585,-18672,37.6,False,9,-24576,up
9586,-18656,38.8,False,9,-24576,up
9587,-18640,37.8,False,9,-24576,up
9588,-18624,39.2,False,9,-24576,up
9589,-18608,38.4,False,9,-24576,up
9590,-18592,38.2,False,9,-24576,up
9591,-18576,38.6,False,9,-24576,up
9592,-18560,38.4,False,9,-24576,up
9593,-18544,39.4,False,9,-24576,up
9594,-18528,37.8,False,9,-24576,up
9595,-18512,37.2,False,9,-24576,up
9596,-18496,37.8,False,9,-24576,up
9597,-18480,39.0,False,9,-24576,up
9598,-18464,38.4,False,9,-24576,up
9599,-18448,37.2,False,9,-24576,up
9600,-18432,38.2,False,9,-24576,up
9601,-18416,38.4,False,9,-24576,up
9602,-18400,38.6,False,9,-24576,up
9603,-18384,37.8,False,9,-24576,up
9604,-18368,38.8,False,9,-24576,up
9605,-18352,38.2,False,9,-24576,up
9606,-18336,38.0,False,9,-24576,up
9607,-18320,38.0,False,9,-24576,up
9608,-18304,38.6,False,9,-24576,up
9609,-18288,38.6,False,9,-24576,up
9610,-18272,38.2,False,9,-24576,up
9611,-18256,37.6,False,9,-24576,up
9612,-18240,38.0,False,9,-24576,up
9613,-18224,37.6,False,9,-24576,up
9614,-18208,38.0,False,9,-24576,up
9615,-18192,37.0,False,9,-24576,up
9616,-18176,37.2,False,9,-24576,up
9617,-18160,36.8,False,9,-24576,up
9618,-18144,37.8,False,9,-24576,up
9619,-18128,38.2,False,9,-24576,up
9620,-18112,38.2,False,9,-24576,up
9621,-18096,36.8,False,9,-24576,up
9622,-18080,37.6,False,9,-24576,up
9623,-18064,37.4,False,9,-24576,up
9624,-18048,38.0,False,9,-24576,up
9625,-18032,37.0,False,9,-24576,up
9626,-18016,37.2,False,9,-24576,up
9627,-18000,36.2,False,9,-24576,up
9628,-17984,36.6,False,9,-24576,up
9629,-17968,37.0,False,9,-24576,up
9630,-17952,38.0,False,9,-24576,up
9631,-17936,36.4,False,9,-24576,up
9632,-17920,37.0,False,9,-24576,up
9633,-17904,36.8,False,9,-24576,up
9634,-17888,38.4,False,9,-24576,up
9635,-17872,37.8,False,9,-24576,up
9636,-17856,38.0,False,9,-24576,up
9637,-17840,37.8,False,9,-24576,up
9638,-17824,38.0,False,9,-24576,up
9639,-17808,35.8,False,9,-24576,up
9640,-17792,37.8,False,9,-24576,up
9641,-17776,37.4,False,9,-24576,up
9642,-17760,37.6,False,9,-24576,up
9643,-17744,36.2,False,9,-24576,up
9644,-17728,37.4,False,9,-24576,up
9645,-17712,36.4,False,9,-24576,up
9646,-17696,37.0,False,9,-24576,up
9647,-17680,37.8,False,9,-24576,up
9648,-17664,37.4,False,9,-24576,up
9649,-17648,36.6,False,9,-24576,up
9650,-17632,36.0,False,9,-24576,up
9651,-17616,37.0,False,9,-24576,up
9652,-17600,35.6,False,9,-24576,up
9653,-17584,36.6,False,9,-24576,up
9654,-17568,36.4,False,9,-24576,up
9655,-17552,36.8,False,9,-24576,up
9656,-17536,36.0,False,9,-24576,up
9657,-17520,36.2,False,9,-24576,up
9658,-17504,36.8,False,9,-24576,up
9659,-17488,36.2,False,9,-24576,up
9660,-17472,36.2,False,9,-24576,up
9661,-17456,37.0,False,9,-24576,up
9662,-17440,35.6,False,9,-24576,up
9663,-17424,36.8,False,9,-24576,up
9664,-17408,34.8,False,9,-24576,up
9665,-17392,36.0,False,9,-24576,up
9666,-17376,35.8,False,9,-24576,up
9667,-17360,36.0,False,9,-24576,up
9668,-17344,36.4,False,9,-24576,up
9669,-17328,36.6,False,9,-24576,up
9670,-17312,36.0,False,9,-24576,up
9671,-17296,36.4,False,9,-24576,up
9672,-17280,35.4,False,9,-24576,up
9673,-17264,35.8,False,9,-24576,up
9674,-17248,36.2,False,9,-24576,up
9675,-17232,36.8,False,9,-24576,up
9676,-17216,36.8,False,9,-24576,up
9677,-17200,36.4,False,9,-24576,up
9678,-17184,35.0,False,9,-24576,up
9679,-17168,36.6,False,9,-24576,up
9680,-17152,35.8,False,9,-24576,up
9681,-17136,36.8,False,9,-24576,up
9682,-17120,35.6,False,9,-24576,up
9683,-17104,36.8,False,9,-24576,up
9684,-17088,36.4,False,9,-24576,up
9685,-17072,36.4,False,9,-24576,up
9686,-17056,35.4,False,9,-24576,up
9687,-17040,35.8,False,9,-24576,up
9688,-17024,35.8,False,9,-24576,up
9689,-17008,35.0,False,9,-24576,up
9690,-16992,35.6,False,9,-24576,up
9691,-16976,36.0,False,9,-24576,up
9692,-16960,35.6,False,9,-24576,up
9693,-16944,35.8,False,9,-24576,up
9694,-16928,35.0,False,9,-24576,up
9695,-16912,34.2,False,9,-24576,up
9696,-16896,35.8,False,9,-24576,up
9697,-16880,35.4,False,9,-24576,up
9698,-16864,36.2,False,9,-24576,up
9699,-16848,35.6,False,9,-24576,up
9700,-16832,35.0,False,9,-24576,up
9701,-16816,35.6,False,9,-24576,up
9702,-16800,35.4,False,9,-24576,up
9703,-16784,35.0,False,9,-24576,up
9704,-16768,34.4,False,9,-24576,up
9705,-16752,35.8,False,9,-24576,up
9706,-16736,35.4,False,9,-24576,up
9707,-16720,35.6,False,9,-24576,up
9708,-16704,35.2,False,9,-24576,up
9709,-16688,35.2,False,9,-24576,up
9710,-16672,36.0,False,9,-24576,up
9711,-16656,35.0,False,9,-24576,up
9712,-16640,35.0,False,9,-24576,up
9713,-16624,35.4,False,9,-24576,up
9714,-16608,34.4,False,9,-24576,up
9715,-16592,34.8,False,9,-24576,up
9716,-16576,34.8,False,9,-24576,up
9717,-16560,35.2,False,9,-24576,up
9718,-16544,35.2,False,9,-24576,up
9719,-16528,34.8,False,9,-24576,up
9720,-16512,34.0,False,9,-24576,up
9721,-16496,35.4,False,9,-24576,up
9722,-16480,33.6,False,9,-24576,up
9723,-16464,34.0,False,9,-24576,up
9724,-16448,35.0,False,9,-24576,up
9725,-16432,35.2,False,9,-24576,up
9726,-16416,34.2,False,9,-24576,up
9727,-16400,34.2,False,9,-24576,up
9728,-16384,34.4,False,9,-24576,up
9729,-16368,34.6,False,9,-24576,up
9730,-16352,35.2,False,9,-24576,up
9731,-16336,33.8,False,9,-24576,up
9732,-16320,34.8,False,9,-24576,up
9733,-16304,34.8,False,9,-24576,up
9734,-16288,34.2,False,9,-24576,up
9735,-16272,35.0,False,9,-24576,up
9736,-16256,34.2,False,9,-24576,up
9737,-16240,34.6,False,9,-24576,up
9738,-16224,34.4,False,9,-24576,up
9739,-16208,33.8,False,9,-24576,up
9740,-16192,34.2,False,9,-24576,up
9741,-16176,34.0,False,9,-24576,up
9742,-16160,33.2,False,9,-24576,up
9743,-16144,34.0,False,9,-24576,up
9744,-16128,33.2,False,9,-24576,up
9745,-16112,34.6,False,9,-24576,up
9746,-16096,33.8,False,9,-24576,up
9747,-16080,34.2,False,9,-24576,up
9748,-16064,34.0,False,9,-24576,up
9749,-16048,33.8,False,9,-24576,up
9750,-16032,34.0,False,9,-24576,up
9751,-16016,34.2,False,9,-24576,up
9752,-16000,33.8,False,9,-24576,up
9753,-15984,33.6,False,9,-24576,up
9754,-15968,33.6,False,9,-24576,up
9755,-15952,34.6,False,9,-24576,up
9756,-15936,32.4,False,9,-24576,up
9757,-15920,34.2,False,9,-24576,up
9758,-15904,33.8,False,9,-24576,up
9759,-15888,33.0,False,9,-24576,up
9760,-15872,33.6,False,9,-24576,up
9761,-15856,34.0,False,9,-24576,up
9762,-15840,33.8,False,9,-24576,up
9763,-15824,33.6,False,9,-24576,up
9764,-15808,33.8,False,9,-24576,up
9765,-15792,33.0,False,9,-24576,up
9766,-15776,34.2,False,9,-24576,up
9767,-15760,33.4,False,9,-24576,up
9768,-15744,33.6,False,9,-24576,up
9769,-15728,32.8,False,9,-24576,up
9770,-15712,34.6,False,9,-24576,up
9771,-15696,34.0,False,9,-24576,up
9772,-15680,32.4,False,9,-24576,up
9773,-15664,33.2,False,9,-24576,up
9774,-15648,33.4,False,9,-24576,up
9775,-15632,32.8,False,9,-24576,up
9776,-15616,33.0,False,9,-24576,up
9777,-15600,33.4,False,9,-24576,up
9778,-15584,33.2,False,9,-24576,up
9779,-15568,32.6,False,9,-24576,up
9780,-15552,33.8,False,9,-24576,up
9781,-15536,32.4,False,9,-24576,up
9782,-15520,33.4,False,9,-24576,up
9783,-15504,32.4,False,9,-24576,up
9784,-15488,32.8,False,9,-24576,up
9785,-15472,32.2,False,9,-24576,up
9786,-15456,32.4,False,9,-24576,up
9787,-15440,32.8,False,9,-24576,up
9788,-15424,32.6,False,9,-24576,up
9789,-15408,33.2,False,9,-24576,up
9790,-15392,32.2,False,9,-24576,up
9791,-15376,32.8,False,9,-24576,up
9792,-15360,32.6,False,9,-24576,up
9793,-15344,32.2,False,9,-24576,up
9794,-15328,31.8,False,9,-24576,up
9795,-15312,32.4,False,9,-24576,up
9796,-15296,32.8,False,9,-24576,up
9797,-15280,31.2,False,9,-24576,up
9798,-15264,32.2,False,9,-24576,up
9799,-15248,32.6,False,9,-24576,up
9800,-15232,32.8,False,9,-24576,up
9801,-15216,32.2,False,9,-24576,up
9802,-15200,31.8,False,9,-24576,up
9803,-15184,32.8,False,9,-24576,up
9804,-15168,32.8,False,9,-24576,up
9805,-15152,34.6,False,9,-24576,up
9806,-15136,32.6,False,9,-24576,up
9807,-15120,31.6,False,9,-24576,up
9808,-15104,31.2,False,9,-24576,up
9809,-15088,31.8,False,9,-24576,up
9810,-15072,32.6,False,9,-24576,up
9811,-15056,32.0,False,9,-24576,up
9812,-15040,31.6,False,9,-24576,up
9813,-15024,31.6,False,9,-24576,up
9814,-15008,31.8,False,9,-24576,up
9815,-14992,31.6,False,9,-24576,up
9816,-14976,32.6,False,9,-24576,up
9817,-14960,31.0,False,9,-24576,up
9818,-14944,31.2,False,9,-24576,up
9819,-14928,32.2,False,9,-24576,up
9820,-14912,32.2,False,9,-24576,up
9821,-14896,32.0,False,9,-24576,up
9822,-14880,32.4,False,9,-24576,up
9823,-14864,32.2,False,9,-24576,up
9824,-14848,31.4,False,9,-24576,up
9825,-14832,31.6,False,9,-24576,up
9826,-14816,31.6,False,9,-24576,up
9827,-14800,32.4,False,9,-24576,up
9828,-14784,31.8,False,9,-24576,up
9829,-14768,30.4,False,9,-24576,up
9830,-14752,31.6,False,9,-24576,up
9831,-14736,32.4,False,9,-24576,up
9832,-14720,32.2,False,9,-24576,up
9833,-14704,30.8,False,9,-24576,up
9834,-14688,31.2,False,9,-24576,up
9835,-14672,31.4,False,9,-24576,up
9836,-14656,29.8,False,9,-24576,up
9837,-14640,31.6,False,9,-24576,up
9838,-14624,30.8,False,9,-24576,up
9839,-14608,32.2,False,9,-24576,up
9840,-14592,30.4,False,9,-24576,up
9841,-14576,32.2,False,9,-24576,up
9842,-14560,31.2,False,9,-24576,up
9843,-14544,30.6,False,9,-24576,up
9844,-14528,31.2,False,9,-24576,up
9845,-14512,31.6,False,9,-24576,up
9846,-14496,30.2,False,9,-24576,up
9847,-14480,31.2,False,9,-24576,up
9848,-14464,31.0,False,9,-24576,up
9849,-14448,31.0,False,9,-24576,up
9850,-14432,30.0,False,9,-24576,up
9851,-14416,32.0,False,9,-24576,up
9852,-14400,30.6,False,9,-24576,up
9853,-14384,31.0,False,9,-24576,up
9854,-14368,31.2,False,9,-24576,up
9855,-14352,30.2,False,9,-24576,up
9856,-14336,29.8,False,9,-24576,up
9857,-14320,30.6,False,9,-24576,up
9858,-14304,30.2,False,9,-24576,up
9859,-14288,31.2,False,9,-24576,up
9860,-14272,30.4,False,9,-24576,up
9861,-14256,30.8,False,9,-24576,up
9862,-14240,30.4,False,9,-24576,up
9863,-14224,30.6,False,9,-24576,up
9864,-14208,29.8,False,9,-24576,up
9865,-14192,30.6,False,9,-24576,up
9866,-14176,30.8,False,9,-24576,up
9867,-14160,29.0,False,9,-24576,up
9868,-14144,30.4,False,9,-24576,up
9869,-14128,30.2,False,9,-24576,up
9870,-14112,31.0,False,9,-24576,up
9871,-14096,30.6,False,9,-24576,up
9872,-14080,30.4,False,9,-24576,up
9873,-14064,30.0,False,9,-24576,up
9874,-14048,29.8,False,9,-24576,up
9875,-14032,29.4,False,9,-24576,up
9876,-14016,30.2,False,9,-24576,up
9877,-14000,30.4,False,9,-24576,up
9878,-13984,29.8,False,9,-24576,up
9879,-13968,30.2,False,9,-24576,up
9880,-13952,29.8,False,9,-24576,up
9881,-13936,30.0,False,9,-24576,up
9882,-13920,29.6,False,9,-24576,up
9883,-13904,29.0,False,9,-24576,up
9884,-13888,29.6,False,9,-24576,up
9885,-13872,29.6,False,9,-24576,up
9886,-13856,29.4,False,9,-24576,up
9887,-13840,29.8,False,9,-24576,up
9888,-13824,29.8,False,9,-24576,up
9889,-13808,29.4,False,9,-24576,up
9890,-13792,30.0,False,9,-24576,up
9891,-13776,29.6,False,9,-24576,up
9892,-13760,29.0,False,9,-24576,up
9893,-13744,29.6,False,9,-24576,up
9894,-13728,29.2,False,9,-24576,up
9895,-13712,30.0,False,9,-24576,up
9896,-13696,29.2,False,9,-24576,up
9897,-13680,30.0,False,9,-24576,up
9898,-13664,29.8,False,9,-24576,up
9899,-13648,29.8,False,9,-24576,up
9900,-13632,28.8,False,9,-24576,up
9901,-13616,29.0,False,9,-24576,up
9902,-13600,28.6,False,9,-24576,up
9903,-13584,29.2,False,9,-24576,up
9904,-13568,28.6,False,9,-24576,up
9905,-13552,28.8,False,9,-24576,up
9906,-13536,29.2,False,9,-24576,up
9907,-13520,28.6,False,9,-24576,up
9908,-13504,29.4,False,9,-24576,up
9909,-13488,28.8,False,9,-24576,up
9910,-13472,28.6,False,9,-24576,up
9911,-13456,27.8,False,9,-24576,up
9912,-13440,29.0,False,9,-24576,up
9913,-13424,29.4,False,9,-24576,up
9914,-13408,27.8,False,9,-24576,up
9915,-13392,28.2,False,9,-24576,up
9916,-13376,27.6,False,9,-24576,up
9917,-13360,28.2,False,9,-24576,up
9918,-13344,28.0,False,9,-24576,up
9919,-13328,28.8,False,9,-24576,up
9920,-13312,28.2,False,9,-24576,up
9921,-13296,28.4,False,9,-24576,up
9922,-13280,28.0,False,9,-24576,up
9923,-13264,29.0,False,9,-24576,up
9924,-13248,28.2,False,9,-24576,up
9925,-13232,28.2,False,9,-24576,up
9926,-13216,27.8,False,9,-24576,up
9927,-13200,28.6,False,9,-24576,up
9928,-13184,28.4,False,9,-24576,up
9929,-13168,28.4,False,9,-24576,up
9930,-13152,29.0,False,9,-24576,up
9931,-13136,27.6,False,9,-24576,up
9932,-13120,27.0,False,9,-24576,up
9933,-13104,27.8,False,9,-24576,up
9934,-13088,28.8,False,9,-24576,up
9935,-13072,28.2,False,9,-24576,up
9936,-13056,28.8,False,9,-24576,up
9937,-13040,28.4,False,9,-24576,up
9938,-13024,28.8,False,9,-24576,up
9939,-13008,27.8,False,9,-24576,up
9940,-12992,28.0,False,9,-24576,up
9941,-12976,27.4,False,9,-24576,up
9942,-12960,27.6,False,9,-24576,up
9943,-12944,27.6,False,9,-24576,up
9944,-12928,28.0,False,9,-24576,up
9945,-12912,27.4,False,9,-24576,up
9946,-12896,28.2,False,9,-24576,up
9947,-12880,27.4,False,9,-24576,up
9948,-12864,27.2,False,9,-24576,up
9949,-12848,27.6,False,9,-24576,up
9950,-12832,28.0,False,9,-24576,up
9951,-12816,27.4,False,9,-24576,up
9952,-12800,28.2,False,9,-24576,up
9953,-12784,27.2,False,9,-24576,up
9954,-12768,27.2,False,9,-24576,up
9955,-12752,27.0,False,9,-24576,up
9956,-12736,28.2,False,9,-24576,up
9957,-12720,27.8,False,9,-24576,up
9958,-12704,26.2,False,9,-24576,up
9959,-12688,27.2,False,9,-24576,up
9960,-12672,27.4,False,9,-24576,up
9961,-12656,27.0,False,9,-24576,up
9962,-12640,25.6,False,9,-24576,up
9963,-12624,28.0,False,9,-24576,up
9964,-12608,27.2,False,9,-24576,up
9965,-12592,26.4,False,9,-24576,up
9966,-12576,26.4,False,9,-24576,up
9967,-12560,26.2,False,9,-24576,up
9968,-12544,27.0,False,9,-24576,up
9969,-12528,27.0,False,9,-24576,up
9970,-12512,26.8,False,9,-24576,up
9971,-12496,27.2,False,9,-24576,up
9972,-12480,27.2,False,9,-24576,up
9973,-12464,26.6,False,9,-24576,up
9974,-12448,27.0,False,9,-24576,up
9975,-12432,26.6,False,9,-24576,up
9976,-12416,27.8,False,9,-24576,up
9977,-12400,26.8,False,9,-24576,up
9978,-12384,26.8,False,9,-24576,up
9979,-12368,26.6,False,9,-24576,up
9980,-12352,25.8,False,9,-24576,up
9981,-12336,27.0,False,9,-24576,up
